Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3804,5221158721,jayballin08 (13/20),0,112.55,1B Salvador Perez 2B Gleyber Torres 3B Max Muncy C Drake Baldwin OF Shohei Ohtani OF Wilyer Abreu OF Mike Yastrzemski P Shota Imanaga P Martin Perez SS Andruw Monasterio,,,
3804,5221443603,twm4life (2/3),0,112.55,1B Jac Caglianone 2B Chase Meidroth 3B Miguel Vargas C Carter Jensen OF Randal Grichuk OF Isaac Collins OF Brett Callahan P Nolan McLean P Martin Perez SS Bobby Witt Jr.,,,
3804,5221464016,Mucci193 (20/20),0,112.55,1B Willson Contreras 2B Ketel Marte 3B Caleb Durbin C Mickey Gasper OF Corbin Carroll OF Wilyer Abreu OF Jordan Lawlar P Michael Wacha P Shota Imanaga SS Andruw Monasterio,,,
3804,5221690158,hcnpower (2/2),0,112.55,1B Vinnie Pasquantino 2B Chase Meidroth 3B Maikel Garcia C Jake Rogers OF Michael Harris II OF Randal Grichuk OF Kyle Isbel P Nolan McLean P Michael Wacha SS Bobby Witt Jr.,,,
3804,5221821960,FreeAgent002 (16/20),0,112.55,1B Willson Contreras 2B Nick Sogard 3B Willi Castro C Brett Sullivan OF Jake McCarthy OF Ceddanne Rafaela OF Eli White P Nolan McLean P Michael Wacha SS Ezequiel Tovar,,,
3804,5221870648,uvajay (15/20),0,112.55,1B Shohei Ohtani 2B Tommy Edman 3B Jared Triolo C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Brett Callahan P Michael Wacha P Shota Imanaga SS Javier Baez,,,
3810,5221699262,Testen500,0,112.5,1B Freddie Freeman 2B Ryan Ritter 3B Colt Keith C Ryan Jeffers OF Shohei Ohtani OF Byron Buxton OF Tyler Tolbert P Blake Snell P Aroldis Chapman SS Mookie Betts,,,
3811,5221307618,IronM1ke53 (12/20),0,112.45,1B Shohei Ohtani 2B Jeff McNeil 3B Zack Gelof C Carter Jensen OF Byron Buxton OF Lawrence Butler OF Henry Bolte P Shota Imanaga P Mitch Bratt SS Donovan Walton,,,
3812,5220957621,melvincali (8/20),0,112.4,1B Willson Contreras 2B Jeff McNeil 3B Zack Gelof C Brian Serven OF Ronald Acuna Jr. OF Lawrence Butler OF Eli White P Nolan McLean P Blake Snell SS Alika Williams,,,
3812,5221002565,kojo3 (3/20),0,112.4,1B Freddie Freeman 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Tommy Edman OF Luke Keaschall P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3812,5221316711,iluverica (1/2),0,112.4,1B Willson Contreras 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Nolan McLean P Blake Snell SS Andruw Monasterio,,,
3812,5221341198,cfouricacid (18/20),0,112.4,1B Josh Bell 2B Royce Lewis 3B Caleb Durbin C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Eli White P Nolan McLean P Blake Snell SS Andruw Monasterio,,,
3812,5221360701,HyVoltage (9/20),0,112.4,1B Josh Bell 2B Royce Lewis 3B Alex Bregman C Drake Baldwin OF Byron Buxton OF Luke Keaschall OF Michael Conforto P Blake Snell P Shota Imanaga SS Kaelen Culpepper,,,
3812,5221387513,tbjones2121 (6/20),0,112.4,1B Jeff McNeil 2B Alika Williams 3B Zack Gelof C Carter Jensen OF Lawrence Butler OF Henry Bolte OF Isaac Collins P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,,
3812,5221412620,apforadori (3/3),0,112.4,1B Shohei Ohtani 2B Jorge Polanco 3B Jared Triolo C Drake Baldwin OF Kyle Tucker OF Henry Bolte OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Francisco Lindor,,,
3812,5221433771,MVanSlooten (16/20),0,112.4,1B Salvador Perez 2B Michael Massey 3B Max Muncy C Hunter Feduccia OF Tommy Edman OF Teoscar Hernandez OF Kyle Isbel P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3812,5221443592,twm4life (1/3),0,112.4,1B Matt Olson 2B Hao-Yu Lee 3B Kevin McGonigle C Drake Baldwin OF Michael Harris II OF Max Clark OF Brett Callahan P Nolan McLean P Blake Snell SS Jim Jarvis,,,
3812,5221470570,ron214 (2/2),0,112.4,1B Shohei Ohtani 2B Chase Meidroth 3B Jorge Polanco C Adley Rutschman OF Teoscar Hernandez OF Brenton Doyle OF Randal Grichuk P Nolan McLean P Blake Snell SS Mauricio Dubon,,,
3812,5221508838,cashmoney1977 (20/20),0,112.4,1B Vinnie Pasquantino 2B Michael Massey 3B Max Muncy C Carter Jensen OF Zack Gelof OF Michael Conforto OF Kyle Isbel P Blake Snell P Shota Imanaga SS Maikel Garcia,,,
3812,5221548015,atong126 (19/20),0,112.4,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Andy Pages OF Carson Benge OF A.J. Ewing P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3812,5221594709,lilmaryy (2/17),0,112.4,1B Vinnie Pasquantino 2B Nick Sogard 3B Maikel Garcia C Carter Jensen OF Ceddanne Rafaela OF Isaac Collins OF Eli White P Nolan McLean P Blake Snell SS Mookie Betts,,,
3812,5221596205,Dewek23,0,112.4,1B Jared Young 2B Nick Gonzales 3B Max Muncy C Mickey Gasper OF Kyle Tucker OF Teoscar Hernandez OF Lawrence Butler P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3812,5221617580,MamaKay1122 (9/20),0,112.4,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Tommy Edman OF Luis Robert Jr. P Blake Snell P Shota Imanaga SS Francisco Lindor,,,
3812,5221627070,tdogg23 (20/20),0,112.4,1B Rafael Flores Jr. 2B Nick Gonzales 3B Jared Triolo C Carter Jensen OF Bryan Reynolds OF Esmerlyn Valdez OF Lawrence Butler P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3812,5221683808,ceebajay (11/20),0,112.4,1B Rafael Flores Jr. 2B Ozzie Albies 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Kyle Isbel P Blake Snell P Shota Imanaga SS Mauricio Dubon,,,
3812,5221738085,cptnspaulding (17/20),0,112.4,1B Shohei Ohtani 2B Jorge Polanco 3B Jared Triolo C Hunter Feduccia OF Tommy Edman OF Teoscar Hernandez OF A.J. Ewing P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3812,5221774041,disturbedspooon (3/20),0,112.4,1B Shohei Ohtani 2B Michael Massey 3B Jared Triolo C Salvador Perez OF Kyle Tucker OF Isaac Collins OF Kyle Isbel P Nolan McLean P Blake Snell SS Maikel Garcia,,,
3812,5221802176,HairyBacks (3/20),0,112.4,1B Vinnie Pasquantino 2B Ozzie Albies 3B Austin Riley C Salvador Perez OF Michael Harris II OF Mauricio Dubon OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3812,5221872204,meitbe2014 (2/3),0,112.4,1B Jac Caglianone 2B Jeff McNeil 3B Tommy White C Salvador Perez OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Nolan McLean P Blake Snell SS Maikel Garcia,,,
3833,5221218924,wendell123456789 (6/10),0,112.25,1B Vinnie Pasquantino 2B Ozzie Albies 3B Maikel Garcia C Salvador Perez OF Ronald Acuna Jr. OF Mauricio Dubon OF Mike Yastrzemski P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,,
3833,5221256134,Elwaysarmy (11/20),0,112.25,1B Shohei Ohtani 2B Connor Norby 3B Willi Castro C James McCann OF Andy Pages OF Teoscar Hernandez OF Jordan Beck P Shota Imanaga P Framber Valdez SS Ezequiel Tovar,,,
3833,5221535603,73pd2x (8/20),0,112.25,1B Shohei Ohtani 2B Connor Norby 3B Hao-Yu Lee C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Jordan Beck P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
3833,5221561392,KingTerryPegula (4/20),0,112.25,1B Shohei Ohtani 2B Connor Norby 3B Hao-Yu Lee C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Jordan Beck P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
3833,5221562045,colemryt (10/20),0,112.25,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Shohei Ohtani OF A.J. Ewing OF Henry Bolte P Nolan McLean P Framber Valdez SS Francisco Lindor,,,
3833,5221801774,darrylposton (2/20),0,112.25,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Teoscar Hernandez OF Jordan Beck OF Brett Callahan P Nolan McLean P Framber Valdez SS Kaelen Culpepper,,,
3833,5221801789,darrylposton (17/20),0,112.25,1B Vinnie Pasquantino 2B Connor Norby 3B Maikel Garcia C Carter Jensen OF Jake McCarthy OF Isaac Collins OF Jordan Beck P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,,
3833,5221871789,Easymoneyty13 (16/20),0,112.25,1B Matt Olson 2B Hao-Yu Lee 3B Max Muncy C Drake Baldwin OF Ronald Acuna Jr. OF Mauricio Dubon OF Mike Yastrzemski P Shota Imanaga P Framber Valdez SS Kaelen Culpepper,,,
3841,5221512985,thespear007 (1/8),0,112.2,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Luis Rengifo OF Gavin Sheets P Martin Perez P Mitch Bratt SS Mookie Betts,,,
3841,5221771627,ManCity35 (3/15),0,112.2,1B Michael Busch 2B Nico Hoerner 3B Zack Gelof C Carson Kelly OF Pete Crow-Armstrong OF Henry Bolte OF Michael Conforto P Martin Perez P Mitch Bratt SS Bobby Witt Jr.,,,
3841,5221775267,TooTallJamal (2/8),0,112.2,1B Matt Olson 2B Michael Massey 3B Austin Riley C Henry Davis OF Shohei Ohtani OF Andy Pages OF Mike Yastrzemski P Luis Castillo P Walker Buehler SS Mookie Betts,,,
3844,5221074852,zandwich (11/20),0,112.15,1B Jac Caglianone 2B Jorge Polanco 3B Maikel Garcia C James McCann OF Corbin Carroll OF Isaac Collins OF Kyle Isbel P Blake Snell P Michael Wacha SS Bobby Witt Jr.,,,
3844,5221449029,CeRoMieDo54 (1/4),0,112.15,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Hunter Feduccia OF Shohei Ohtani OF Randal Grichuk OF Tim Tawa P Blake Snell P Martin Perez SS Andruw Monasterio,,,
3844,5221533359,amarlls (15/20),0,112.15,1B Jared Young 2B Nick Sogard 3B Jorge Polanco C Francisco Alvarez OF Shohei Ohtani OF Wilyer Abreu OF Carson Benge P Blake Snell P Michael Wacha SS Francisco Lindor,,,
3844,5221588318,CantGetRight69 (16/20),0,112.15,1B Josh Bell 2B Gleyber Torres 3B Brooks Lee C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Brett Callahan P Blake Snell P Michael Wacha SS Kevin McGonigle,,,
3844,5221652871,slipperywhendry (11/20),0,112.15,1B Miguel Vargas 2B Chase Meidroth 3B Caleb Durbin C Jake Rogers OF Pete Crow-Armstrong OF Teoscar Hernandez OF Brenton Doyle P Blake Snell P Michael Wacha SS Luisangel Acuna,,,
3844,5221714647,oneder.mic21 (5/20),0,112.15,1B Willson Contreras 2B Brandon Lowe 3B Nick Gonzales C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Esmerlyn Valdez P Blake Snell P Martin Perez SS Jared Triolo,,,
3844,5221716524,SpeedRacer101 (8/20),0,112.15,1B Shohei Ohtani 2B Jake Cronenworth 3B Miguel Vargas C Jake Rogers OF Jackson Merrill OF Esmerlyn Valdez OF Randal Grichuk P Blake Snell P Michael Wacha SS Jared Triolo,,,
3844,5221751743,meyers2305 (4/20),0,112.15,1B Shohei Ohtani 2B Tommy Edman 3B Austin Riley C Hunter Feduccia OF Kyle Tucker OF Zach McKinstry OF Brett Callahan P Blake Snell P Martin Perez SS Mookie Betts,,,
3844,5221855844,beebus1,0,112.15,1B Matt Olson 2B Michael Massey 3B Max Muncy C Rafael Flores Jr. OF Lawrence Butler OF Randal Grichuk OF Carlos Cortes P Blake Snell P Michael Wacha SS Mookie Betts,,,
3853,5221427081,tshonts3 (3/9),0,112.05,1B Tim Tawa 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Isaac Collins P Blake Snell P Mitch Bratt SS Donovan Walton,,,
3853,5221548013,atong126 (17/20),0,112.05,1B Freddie Freeman 2B Chase Meidroth 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Randal Grichuk OF Brett Callahan P Blake Snell P Bailey Ober SS Mookie Betts,,,
3853,5221792624,beastmode08 (12/20),0,112.05,1B Miguel Vargas 2B Chase Meidroth 3B Bo Bichette C Jake Rogers OF Shohei Ohtani OF Brenton Doyle OF Randal Grichuk P Blake Snell P Bailey Ober SS Francisco Lindor,,,
3853,5221808865,mjscott8824 (8/20),0,112.05,1B Shohei Ohtani 2B Marcus Semien 3B Jorge Polanco C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Isaac Collins P Blake Snell P Bailey Ober SS Mookie Betts,,,
3857,5221387518,tbjones2121 (11/20),0,112,1B Freddie Freeman 2B Hao-Yu Lee 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Max Clark OF Brett Callahan P Michael Wacha P Framber Valdez SS Mookie Betts,,,
3857,5221588320,CantGetRight69 (18/20),0,112,1B Shohei Ohtani 2B Adael Amador 3B Max Muncy C Hunter Feduccia OF Tommy Edman OF Teoscar Hernandez OF Jordan Beck P Michael Wacha P Framber Valdez SS Ezequiel Tovar,,,
3857,5221617584,MamaKay1122 (13/20),0,112,1B Shohei Ohtani 2B Jake Cronenworth 3B Max Muncy C Rafael Flores Jr. OF Bryan Reynolds OF Jackson Merrill OF Gavin Sheets P Shota Imanaga P Luis Castillo SS Jared Triolo,,,
3857,5221655979,cdf1228 (6/7),0,112,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Henry Davis OF Shohei Ohtani OF Brenton Doyle OF Randal Grichuk P Nolan McLean P Walker Buehler SS Andruw Monasterio,,,
3857,5221772783,lttlsht (3/20),0,112,1B Matt Olson 2B Ozzie Albies 3B Tommy White C Drake Baldwin OF Michael Harris II OF Isaac Collins OF Mike Yastrzemski P Nolan McLean P Walker Buehler SS Bobby Witt Jr.,,,
3857,5221772793,lttlsht (13/20),0,112,1B Michael Busch 2B Nico Hoerner 3B Pedro Ramirez C Carson Kelly OF Shohei Ohtani OF Ian Happ OF Zach McKinstry P Framber Valdez P Martin Perez SS Mookie Betts,,,
3857,5221838180,DFPanther1 (10/20),0,112,1B Shohei Ohtani 2B Gleyber Torres 3B Kevin McGonigle C James McCann OF Kyle Tucker OF Max Clark OF Brett Callahan P Michael Wacha P Framber Valdez SS Javier Baez,,,
3864,5221236150,thundrenterprises (10/20),0,111.85,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Shohei Ohtani OF Carson Benge OF Gavin Sheets P Blake Snell P Framber Valdez SS Francisco Lindor,,,
3864,5221470420,SxZ19,0,111.85,1B Jared Young 2B Jake Cronenworth 3B Max Muncy C Carter Jensen OF Andy Pages OF Corbin Carroll OF Eli White P Blake Snell P Framber Valdez SS Francisco Lindor,,,
3864,5221478764,pickens81 (5/5),0,111.85,1B Michael Busch 2B Jeff McNeil 3B Zack Gelof C Ryan Jeffers OF Pete Crow-Armstrong OF Lawrence Butler OF Henry Bolte P Blake Snell P Framber Valdez SS Alika Williams,,,
3864,5221627059,tdogg23 (9/20),0,111.85,1B Vinnie Pasquantino 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Mauricio Dubon OF Kyle Isbel P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
3864,5221633494,AMayberry23 (7/20),0,111.85,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Salvador Perez OF Shohei Ohtani OF Luke Keaschall OF Mike Yastrzemski P Blake Snell P Framber Valdez SS Mauricio Dubon,,,
3864,5221780028,BigDBoss (17/20),0,111.85,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Shohei Ohtani OF Mike Yastrzemski OF Brett Callahan P Blake Snell P Framber Valdez SS Luisangel Acuna,,,
3870,5221642495,srohde001 (20/20),0,111.8,1B Connor Norby 2B Adael Amador 3B Zack Gelof C Brett Sullivan OF Shohei Ohtani OF Jake McCarthy OF Jordan Beck P Nolan McLean P Shota Imanaga SS Alika Williams,,,
3870,5221774899,My_sons (17/20),0,111.8,1B Shohei Ohtani 2B Nick Gonzales 3B Nick Yorke C Rafael Flores Jr. OF Kyle Tucker OF Esmerlyn Valdez OF Luis Robert Jr. P Nolan McLean P Shota Imanaga SS Jared Triolo,,,
3872,5221537348,stingerz22 (14/20),0,111.75,1B Freddie Freeman 2B Tommy Edman 3B Nick Yorke C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Zach McKinstry P Michael Wacha P Luis Castillo SS Jared Triolo,,,
3872,5221853793,GreenTailShiner (9/20),0,111.75,1B Freddie Freeman 2B Nick Sogard 3B Alex Bregman C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Henry Bolte P Framber Valdez P Mason Barnett SS Mookie Betts,,,
3874,5221689159,cantbstopped5deuce (8/20),0,111.65,1B Shohei Ohtani 2B Tommy Edman 3B Maikel Garcia C James McCann OF Corbin Carroll OF Ryan Waldschmidt OF Jordan Lawlar P Mitch Bratt P Walker Buehler SS Bobby Witt Jr.,,,
3875,5221126950,cachedinar (9/20),0,111.6,1B Shohei Ohtani 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Luis Robert Jr. OF Brett Callahan P Blake Snell P Luis Castillo SS Mookie Betts,,,
3875,5221543093,DawsKelv (19/20),0,111.6,1B Munetaka Murakami 2B Michael Massey 3B Miguel Vargas C Rafael Flores Jr. OF Shohei Ohtani OF Brenton Doyle OF Randal Grichuk P Blake Snell P Luis Castillo SS Luisangel Acuna,,,
3875,5221623069,kipperk25 (20/20),0,111.6,1B Matt Olson 2B Chase Meidroth 3B Miguel Vargas C Carson Kelly OF Wilyer Abreu OF Ceddanne Rafaela OF Randal Grichuk P Blake Snell P Walker Buehler SS Luisangel Acuna,,,
3875,5221817793,Discostupendously (12/20),0,111.6,1B Matt Olson 2B Michael Massey 3B Jared Triolo C Salvador Perez OF Shohei Ohtani OF Wilyer Abreu OF Brett Callahan P Blake Snell P Luis Castillo SS Francisco Lindor,,,
3875,5221821300,Webedawgs (19/20),0,111.6,1B Matt Olson 2B Jeff McNeil 3B Austin Riley C Brian Serven OF Michael Harris II OF Isaac Collins OF Mike Yastrzemski P Blake Snell P Luis Castillo SS Bobby Witt Jr.,,,
3880,5221101448,Sammy.Boy (20/20),0,111.55,1B Freddie Freeman 2B Tommy Edman 3B Jorge Polanco C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Gavin Sheets P Michael Wacha P Shota Imanaga SS Jared Triolo,,,
3880,5221239413,kldawg72179 (2/20),0,111.55,1B Freddie Freeman 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Kyle Isbel P Nolan McLean P Michael Wacha SS Jared Triolo,,,
3880,5221373898,dbullsfan (10/20),0,111.55,1B TJ Rumfield 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Jake McCarthy OF Wilyer Abreu OF Jordan Beck P Michael Wacha P Shota Imanaga SS Andruw Monasterio,,,
3880,5221589816,JCM1988 (6/20),0,111.55,1B Salvador Perez 2B Jake Cronenworth 3B Maikel Garcia C Luis Campusano OF Fernando Tatis Jr. OF Jackson Merrill OF Gavin Sheets P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,,
3880,5221795803,JPME (7/20),0,111.55,1B Willson Contreras 2B Nick Sogard 3B Willi Castro C Drake Baldwin OF Wilyer Abreu OF Michael Harris II OF Eli White P Michael Wacha P Shota Imanaga SS Andruw Monasterio,,,
3880,5221838468,janpierolopez (2/2),0,111.55,1B Matt Olson 2B Gleyber Torres 3B Colt Keith C Rafael Flores Jr. OF Shohei Ohtani OF Esmerlyn Valdez OF Tim Tawa P Shota Imanaga P Martin Perez SS Francisco Lindor,,,
3880,5221853788,GreenTailShiner (4/20),0,111.55,1B Josh Bell 2B Royce Lewis 3B Hao-Yu Lee C Ryan Jeffers OF Andy Pages OF Teoscar Hernandez OF Luke Keaschall P Michael Wacha P Shota Imanaga SS Kaelen Culpepper,,,
3887,5221438542,az350z (19/20),0,111.45,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Carter Jensen OF Shohei Ohtani OF Isaac Collins OF Eli White P Luis Castillo P Framber Valdez SS Mookie Betts,,,
3887,5221617574,MamaKay1122 (3/20),0,111.45,1B Shohei Ohtani 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Corbin Carroll OF Ryan Waldschmidt OF Tim Tawa P Shota Imanaga P Mitch Bratt SS Mookie Betts,,,
3887,5221655658,mattmoss12 (16/20),0,111.45,1B Michael Busch 2B Jake Cronenworth 3B Max Muncy C Luis Campusano OF Pete Crow-Armstrong OF Fernando Tatis Jr. OF Gavin Sheets P Shota Imanaga P Mitch Bratt SS Xander Bogaerts,,,
3890,5220974116,Rc3584 (8/20),0,111.4,1B Nick Sogard 2B Royce Lewis 3B Jared Triolo C Mickey Gasper OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Nolan McLean P Blake Snell SS Andruw Monasterio,,,
3890,5221253989,Dominator-Seguin (8/20),0,111.4,1B Michael Busch 2B Pedro Ramirez 3B Alex Bregman C Henry Davis OF Pete Crow-Armstrong OF Bryan Reynolds OF Michael Conforto P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3890,5221296550,krav4747 (7/20),0,111.4,1B Freddie Freeman 2B Jeff McNeil 3B Pedro Ramirez C Rafael Flores Jr. OF Andy Pages OF Kyle Tucker OF Carlos Cortes P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3890,5221379139,kreller17 (18/20),0,111.4,1B Nick Yorke 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Tommy Edman P Nolan McLean P Blake Snell SS Jared Triolo,,,
3890,5221405330,miguelfit (12/20),0,111.4,1B Nick Yorke 2B Gleyber Torres 3B Kevin McGonigle C Dillon Dingler OF Ronald Acuna Jr. OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Jim Jarvis,,,
3890,5221410492,Scadams09 (4/20),0,111.4,1B Shohei Ohtani 2B Jorge Polanco 3B Jared Triolo C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Jim Jarvis,,,
3890,5221410494,Scadams09 (6/20),0,111.4,1B Michael Busch 2B Pedro Ramirez 3B Jared Triolo C Hunter Feduccia OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3890,5221439366,A.Burgos930 (20/20),0,111.4,1B Ty France 2B Pedro Ramirez 3B Manny Machado C Luis Campusano OF Jackson Merrill OF Isaac Collins OF Gavin Sheets P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3890,5221466875,sheed6 (8/20),0,111.4,1B Rafael Flores Jr. 2B Michael Massey 3B Jared Triolo C Carter Jensen OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3890,5221466880,sheed6 (13/20),0,111.4,1B Rafael Flores Jr. 2B Brandon Lowe 3B Jared Triolo C Carter Jensen OF Bryan Reynolds OF Esmerlyn Valdez OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3890,5221470615,jamistar (7/20),0,111.4,1B Shohei Ohtani 2B Alika Williams 3B Nick Yorke C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Eli White P Nolan McLean P Blake Snell SS Mookie Betts,,,
3890,5221627053,tdogg23 (3/20),0,111.4,1B Shohei Ohtani 2B Alika Williams 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Mauricio Dubon OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Kaelen Culpepper,,,
3890,5221661082,vigiljp05 (11/20),0,111.4,1B Matt Olson 2B Nick Sogard 3B Pedro Ramirez C Adley Rutschman OF Ceddanne Rafaela OF Ian Happ OF Michael Conforto P Blake Snell P Shota Imanaga SS Andruw Monasterio,,,
3890,5221691496,bigchopps (3/20),0,111.4,1B Shohei Ohtani 2B Nick Gonzales 3B Jared Triolo C Rafael Flores Jr. OF Bryan Reynolds OF Tommy Edman OF Esmerlyn Valdez P Blake Snell P Shota Imanaga SS Kaelen Culpepper,,,
3890,5221773414,MrM86 (3/20),0,111.4,1B Shohei Ohtani 2B Nico Hoerner 3B Pedro Ramirez C Carson Kelly OF Kyle Tucker OF Michael Conforto OF Jordan Beck P Blake Snell P Shota Imanaga SS Luisangel Acuna,,,
3890,5221830986,GuruGoat13 (1/9),0,111.4,1B Willson Contreras 2B Brandon Lowe 3B Caleb Durbin C Rafael Flores Jr. OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Blake Snell P Shota Imanaga SS Andruw Monasterio,,,
3890,5221833768,Marsharks (6/20),0,111.4,1B Josh Bell 2B Jorge Polanco 3B Max Muncy C Salvador Perez OF Michael Harris II OF Esmerlyn Valdez OF Luis Robert Jr. P Blake Snell P Shota Imanaga SS Mookie Betts,,,
